date,part_number,functional_id,product_line,demand,is_active
2024-05-01,DE08-5174-EY,FID-DE-08,PL-Delta,146,1
2024-06-01,DE08-5174-EY,FID-DE-08,PL-Delta,197,1
2024-07-01,DE08-5174-EY,FID-DE-08,PL-Delta,127,1
2024-08-01,DE08-6337-CE,FID-DE-08,PL-Delta,200,1
2024-09-01,DE08-6337-CE,FID-DE-08,PL-Delta,173,1
2024-10-01,DE08-6337-CE,FID-DE-08,PL-Delta,146,1
2024-11-01,DE08-6337-CE,FID-DE-08,PL-Delta,161,1
2024-12-01,DE08-6337-CE,FID-DE-08,PL-Delta,151,1
2022-01-01,DE09-3957-PR,FID-DE-09,PL-Delta,36,1
2022-02-01,DE09-3957-PR,FID-DE-09,PL-Delta,25,1
2022-03-01,DE09-3957-PR,FID-DE-09,PL-Delta,23,1
2022-04-01,DE09-3957-PR,FID-DE-09,PL-Delta,28,1
2022-05-01,DE09-3957-PR,FID-DE-09,PL-Delta,23,1
2022-06-01,DE09-3957-PR,FID-DE-09,PL-Delta,19,1
2022-07-01,DE09-3957-PR,FID-DE-09,PL-Delta,26,1
2022-08-01,DE09-3957-PR,FID-DE-09,PL-Delta,20,1
2022-09-01,DE09-3957-PR,FID-DE-09,PL-Delta,25,1
2022-10-01,DE09-3957-PR,FID-DE-09,PL-Delta,24,1
2022-11-01,DE09-3957-PR,FID-DE-09,PL-Delta,24,1
2022-12-01,DE09-3957-PR,FID-DE-09,PL-Delta,36,1
2023-01-01,DE09-3957-PR,FID-DE-09,PL-Delta,36,1
2023-02-01,DE09-3957-PR,FID-DE-09,PL-Delta,29,1
2023-03-01,DE09-6861-GD,FID-DE-09,PL-Delta,21,1
2023-04-01,DE09-6861-GD,FID-DE-09,PL-Delta,25,1
2023-05-01,DE09-6861-GD,FID-DE-09,PL-Delta,29,1
2023-06-01,DE09-6861-GD,FID-DE-09,PL-Delta,24,1
2023-07-01,DE09-6861-GD,FID-DE-09,PL-Delta,32,1
2023-08-01,DE09-6861-GD,FID-DE-09,PL-Delta,23,1
2023-09-01,DE09-6861-GD,FID-DE-09,PL-Delta,27,1
2023-10-01,DE09-6861-GD,FID-DE-09,PL-Delta,26,1
2023-11-01,DE09-6861-GD,FID-DE-09,PL-Delta,29,1
2023-12-01,DE09-6861-GD,FID-DE-09,PL-Delta,25,1
2024-01-01,DE09-6861-GD,FID-DE-09,PL-Delta,37,1
2024-02-01,DE09-6861-GD,FID-DE-09,PL-Delta,27,1
2024-03-01,DE09-6861-GD,FID-DE-09,PL-Delta,25,1
2024-04-01,DE09-6861-GD,FID-DE-09,PL-Delta,30,1
2024-05-01,DE09-6861-GD,FID-DE-09,PL-Delta,29,1
2024-06-01,DE09-6861-GD,FID-DE-09,PL-Delta,28,1
2024-07-01,DE09-6861-GD,FID-DE-09,PL-Delta,26,1
2024-08-01,DE09-6861-GD,FID-DE-09,PL-Delta,31,1
2024-09-01,DE09-6861-GD,FID-DE-09,PL-Delta,27,1
2024-10-01,DE09-6861-GD,FID-DE-09,PL-Delta,27,1
2024-11-01,DE09-6861-GD,FID-DE-09,PL-Delta,28,1
2024-12-01,DE09-6861-GD,FID-DE-09,PL-Delta,35,1
2022-01-01,DE10-1816-XG,FID-DE-10,PL-Delta,35,1
2022-02-01,DE10-1816-XG,FID-DE-10,PL-Delta,30,1
2022-03-01,DE10-1816-XG,FID-DE-10,PL-Delta,29,1
2022-04-01,DE10-1816-XG,FID-DE-10,PL-Delta,26,1
2022-05-01,DE10-1816-XG,FID-DE-10,PL-Delta,29,1
2022-06-01,DE10-5929-PQ,FID-DE-10,PL-Delta,31,1
2022-07-01,DE10-5929-PQ,FID-DE-10,PL-Delta,27,1
2022-08-01,DE10-5929-PQ,FID-DE-10,PL-Delta,26,1
2022-09-01,DE10-5929-PQ,FID-DE-10,PL-Delta,24,1
2022-10-01,DE10-5929-PQ,FID-DE-10,PL-Delta,32,1
2022-11-01,DE10-5929-PQ,FID-DE-10,PL-Delta,32,1
2022-12-01,DE10-5929-PQ,FID-DE-10,PL-Delta,31,1
2023-01-01,DE10-5929-PQ,FID-DE-10,PL-Delta,43,1
2023-02-01,DE10-5929-PQ,FID-DE-10,PL-Delta,30,1
2023-03-01,DE10-5929-PQ,FID-DE-10,PL-Delta,32,1
2023-04-01,DE10-5929-PQ,FID-DE-10,PL-Delta,31,1
2023-05-01,DE10-5929-PQ,FID-DE-10,PL-Delta,30,1
2023-06-01,DE10-5929-PQ,FID-DE-10,PL-Delta,28,1
2023-07-01,DE10-5929-PQ,FID-DE-10,PL-Delta,40,1
2023-08-01,DE10-5929-PQ,FID-DE-10,PL-Delta,28,1
2023-09-01,DE10-5929-PQ,FID-DE-10,PL-Delta,27,1
2023-10-01,DE10-5929-PQ,FID-DE-10,PL-Delta,32,1
2023-11-01,DE10-5929-PQ,FID-DE-10,PL-Delta,31,1
2023-12-01,DE10-5929-PQ,FID-DE-10,PL-Delta,24,1
2024-01-01,DE10-5929-PQ,FID-DE-10,PL-Delta,43,1
2024-02-01,DE10-5929-PQ,FID-DE-10,PL-Delta,30,1
2024-03-01,DE10-5929-PQ,FID-DE-10,PL-Delta,25,1
2024-04-01,DE10-5929-PQ,FID-DE-10,PL-Delta,35,1
2024-05-01,DE10-5929-PQ,FID-DE-10,PL-Delta,33,1
2024-06-01,DE10-5929-PQ,FID-DE-10,PL-Delta,24,1
2024-07-01,DE10-5929-PQ,FID-DE-10,PL-Delta,38,1
2024-08-01,DE10-5929-PQ,FID-DE-10,PL-Delta,33,1
2024-09-01,DE10-5929-PQ,FID-DE-10,PL-Delta,30,1
2024-10-01,DE10-5929-PQ,FID-DE-10,PL-Delta,37,1
2024-11-01,DE10-5929-PQ,FID-DE-10,PL-Delta,31,1
2024-12-01,DE10-5929-PQ,FID-DE-10,PL-Delta,30,1
2022-01-01,DE11-5397-KP,FID-DE-11,PL-Delta,14,1
2022-02-01,DE11-5397-KP,FID-DE-11,PL-Delta,10,1
2022-03-01,DE11-5397-KP,FID-DE-11,PL-Delta,11,1
2022-04-01,DE11-5397-KP,FID-DE-11,PL-Delta,15,1
2022-05-01,DE11-5397-KP,FID-DE-11,PL-Delta,11,1
2022-06-01,DE11-5397-KP,FID-DE-11,PL-Delta,16,1
2022-07-01,DE11-5397-KP,FID-DE-11,PL-Delta,16,1
2022-08-01,DE11-5397-KP,FID-DE-11,PL-Delta,20,1
2022-09-01,DE11-5397-KP,FID-DE-11,PL-Delta,18,1
2022-10-01,DE11-5397-KP,FID-DE-11,PL-Delta,21,1
2022-11-01,DE11-5397-KP,FID-DE-11,PL-Delta,20,1
2022-12-01,DE11-5397-KP,FID-DE-11,PL-Delta,22,1
2023-01-01,DE11-5397-KP,FID-DE-11,PL-Delta,29,1
2023-02-01,DE11-5397-KP,FID-DE-11,PL-Delta,23,1
2023-03-01,DE11-5397-KP,FID-DE-11,PL-Delta,27,1
2023-04-01,DE11-5397-KP,FID-DE-11,PL-Delta,24,1
2023-05-01,DE11-5397-KP,FID-DE-11,PL-Delta,27,1
2023-06-01,DE11-5397-KP,FID-DE-11,PL-Delta,30,1
2023-07-01,DE11-5397-KP,FID-DE-11,PL-Delta,30,1
2023-08-01,DE11-5397-KP,FID-DE-11,PL-Delta,33,1
2023-09-01,DE11-5397-KP,FID-DE-11,PL-Delta,30,1
2023-10-01,DE11-5397-KP,FID-DE-11,PL-Delta,30,1
2023-11-01,DE11-5397-KP,FID-DE-11,PL-Delta,31,1
2023-12-01,DE11-4073-NY,FID-DE-11,PL-Delta,35,1
2024-01-01,DE11-4073-NY,FID-DE-11,PL-Delta,39,1
2024-02-01,DE11-4073-NY,FID-DE-11,PL-Delta,36,1
2024-03-01,DE11-4073-NY,FID-DE-11,PL-Delta,35,1
2024-04-01,DE11-4073-NY,FID-DE-11,PL-Delta,39,1
2024-05-01,DE11-4073-NY,FID-DE-11,PL-Delta,37,1
2024-06-01,DE11-4073-NY,FID-DE-11,PL-Delta,42,1
2024-07-01,DE11-4073-NY,FID-DE-11,PL-Delta,46,1
2024-08-01,DE11-5740-FS,FID-DE-11,PL-Delta,43,1
2024-09-01,DE11-5740-FS,FID-DE-11,PL-Delta,44,1
2024-10-01,DE11-5740-FS,FID-DE-11,PL-Delta,43,1
2024-11-01,DE11-5740-FS,FID-DE-11,PL-Delta,42,1
2024-12-01,DE11-5740-FS,FID-DE-11,PL-Delta,45,1
2022-01-01,DE12-8192-GK,FID-DE-12,PL-Delta,143,1
2022-02-01,DE12-8192-GK,FID-DE-12,PL-Delta,107,1
2022-03-01,DE12-8192-GK,FID-DE-12,PL-Delta,105,1
2022-04-01,DE12-8192-GK,FID-DE-12,PL-Delta,89,1
2022-05-01,DE12-8192-GK,FID-DE-12,PL-Delta,81,1
2022-06-01,DE12-8192-GK,FID-DE-12,PL-Delta,110,1
2022-07-01,DE12-8192-GK,FID-DE-12,PL-Delta,116,1
2022-08-01,DE12-8192-GK,FID-DE-12,PL-Delta,95,1
2022-09-01,DE12-8192-GK,FID-DE-12,PL-Delta,116,1
2022-10-01,DE12-8192-GK,FID-DE-12,PL-Delta,119,1
2022-11-01,DE12-8192-GK,FID-DE-12,PL-Delta,84,1
2022-12-01,DE12-8192-GK,FID-DE-12,PL-Delta,105,1
2023-01-01,DE12-8192-GK,FID-DE-12,PL-Delta,163,1
2023-02-01,DE12-8192-GK,FID-DE-12,PL-Delta,128,1
2023-03-01,DE12-8192-GK,FID-DE-12,PL-Delta,104,1
2023-04-01,DE12-8192-GK,FID-DE-12,PL-Delta,127,1
2023-05-01,DE12-8192-GK,FID-DE-12,PL-Delta,142,1
2023-06-01,DE12-8192-GK,FID-DE-12,PL-Delta,139,1
2023-07-01,DE12-8192-GK,FID-DE-12,PL-Delta,125,1
2023-08-01,DE12-8192-GK,FID-DE-12,PL-Delta,120,1
2023-09-01,DE12-8192-GK,FID-DE-12,PL-Delta,119,1
2023-10-01,DE12-8192-GK,FID-DE-12,PL-Delta,138,1
2023-11-01,DE12-8224-RH,FID-DE-12,PL-Delta,134,1
2023-12-01,DE12-8224-RH,FID-DE-12,PL-Delta,142,1
2024-01-01,DE12-8224-RH,FID-DE-12,PL-Delta,157,1
2024-02-01,DE12-8224-RH,FID-DE-12,PL-Delta,147,1
2024-03-01,DE12-8224-RH,FID-DE-12,PL-Delta,137,1
2024-04-01,DE12-8224-RH,FID-DE-12,PL-Delta,149,1
2024-05-01,DE12-8224-RH,FID-DE-12,PL-Delta,151,1
2024-06-01,DE12-8224-RH,FID-DE-12,PL-Delta,125,1
2024-07-01,DE12-8224-RH,FID-DE-12,PL-Delta,109,1
2024-08-01,DE12-8224-RH,FID-DE-12,PL-Delta,165,1
2024-09-01,DE12-8224-RH,FID-DE-12,PL-Delta,145,1
2024-10-01,DE12-8224-RH,FID-DE-12,PL-Delta,114,1
2024-11-01,DE12-8224-RH,FID-DE-12,PL-Delta,131,1
2024-12-01,DE12-8224-RH,FID-DE-12,PL-Delta,157,1
2022-01-01,GA01-3655-WV,FID-GA-01,PL-Gamma,315,1
2022-02-01,GA01-3655-WV,FID-GA-01,PL-Gamma,205,1
2022-03-01,GA01-3655-WV,FID-GA-01,PL-Gamma,214,1
2022-04-01,GA01-3655-WV,FID-GA-01,PL-Gamma,207,1
2022-05-01,GA01-3655-WV,FID-GA-01,PL-Gamma,217,1
2022-06-01,GA01-3655-WV,FID-GA-01,PL-Gamma,200,1
2022-07-01,GA01-3655-WV,FID-GA-01,PL-Gamma,250,1
2022-08-01,GA01-3655-WV,FID-GA-01,PL-Gamma,193,1
2022-09-01,GA01-3655-WV,FID-GA-01,PL-Gamma,242,1
2022-10-01,GA01-3655-WV,FID-GA-01,PL-Gamma,190,1
2022-11-01,GA01-3655-WV,FID-GA-01,PL-Gamma,208,1
2022-12-01,GA01-3655-WV,FID-GA-01,PL-Gamma,179,1
2023-01-01,GA01-3655-WV,FID-GA-01,PL-Gamma,285,1
2023-02-01,GA01-3655-WV,FID-GA-01,PL-Gamma,256,1
2023-03-01,GA01-3655-WV,FID-GA-01,PL-Gamma,212,1
2023-04-01,GA01-3655-WV,FID-GA-01,PL-Gamma,209,1
2023-05-01,GA01-3655-WV,FID-GA-01,PL-Gamma,183,1
2023-06-01,GA01-3655-WV,FID-GA-01,PL-Gamma,210,1
2023-07-01,GA01-7174-HB,FID-GA-01,PL-Gamma,170,1
2023-08-01,GA01-7174-HB,FID-GA-01,PL-Gamma,192,1
2023-09-01,GA01-7174-HB,FID-GA-01,PL-Gamma,227,1
2023-10-01,GA01-7174-HB,FID-GA-01,PL-Gamma,261,1
2023-11-01,GA01-7174-HB,FID-GA-01,PL-Gamma,306,1
2023-12-01,GA01-7174-HB,FID-GA-01,PL-Gamma,205,1
2024-01-01,GA01-7174-HB,FID-GA-01,PL-Gamma,325,1
2024-02-01,GA01-7174-HB,FID-GA-01,PL-Gamma,232,1
2024-03-01,GA01-7174-HB,FID-GA-01,PL-Gamma,221,1
2024-04-01,GA01-7174-HB,FID-GA-01,PL-Gamma,240,1
2024-05-01,GA01-7174-HB,FID-GA-01,PL-Gamma,230,1
2024-06-01,GA01-7174-HB,FID-GA-01,PL-Gamma,232,1
2024-07-01,GA01-7174-HB,FID-GA-01,PL-Gamma,218,1
2024-08-01,GA01-7174-HB,FID-GA-01,PL-Gamma,189,1
2024-09-01,GA01-7174-HB,FID-GA-01,PL-Gamma,186,1
2024-10-01,GA01-7174-HB,FID-GA-01,PL-Gamma,253,1
2024-11-01,GA01-7174-HB,FID-GA-01,PL-Gamma,226,1
2024-12-01,GA01-7174-HB,FID-GA-01,PL-Gamma,217,1
2022-01-01,GA02-7639-WY,FID-GA-02,PL-Gamma,198,1
2022-02-01,GA02-7639-WY,FID-GA-02,PL-Gamma,154,1
2022-03-01,GA02-7639-WY,FID-GA-02,PL-Gamma,159,1
2022-04-01,GA02-7639-WY,FID-GA-02,PL-Gamma,157,1
2022-05-01,GA02-7639-WY,FID-GA-02,PL-Gamma,146,1
2022-06-01,GA02-6287-CM,FID-GA-02,PL-Gamma,146,1
2022-07-01,GA02-6287-CM,FID-GA-02,PL-Gamma,144,1
2022-08-01,GA02-6287-CM,FID-GA-02,PL-Gamma,112,1
2022-09-01,GA02-6287-CM,FID-GA-02,PL-Gamma,148,1
2022-10-01,GA02-6287-CM,FID-GA-02,PL-Gamma,107,1
2022-11-01,GA02-6287-CM,FID-GA-02,PL-Gamma,118,1
2022-12-01,GA02-6287-CM,FID-GA-02,PL-Gamma,160,1
2023-01-01,GA02-6287-CM,FID-GA-02,PL-Gamma,192,1
2023-02-01,GA02-6287-CM,FID-GA-02,PL-Gamma,164,1
2023-03-01,GA02-6287-CM,FID-GA-02,PL-Gamma,129,1
2023-04-01,GA02-3316-BT,FID-GA-02,PL-Gamma,111,1
2023-05-01,GA02-3316-BT,FID-GA-02,PL-Gamma,129,1
2023-06-01,GA02-3316-BT,FID-GA-02,PL-Gamma,136,1
2023-07-01,GA02-3316-BT,FID-GA-02,PL-Gamma,136,1
2023-08-01,GA02-3316-BT,FID-GA-02,PL-Gamma,157,1
2023-09-01,GA02-3316-BT,FID-GA-02,PL-Gamma,127,1
2023-10-01,GA02-3316-BT,FID-GA-02,PL-Gamma,141,1
2023-11-01,GA02-3316-BT,FID-GA-02,PL-Gamma,114,1
2023-12-01,GA02-3316-BT,FID-GA-02,PL-Gamma,143,1
2024-01-01,GA02-3316-BT,FID-GA-02,PL-Gamma,163,1
2024-02-01,GA02-3316-BT,FID-GA-02,PL-Gamma,119,1
2024-03-01,GA02-3316-BT,FID-GA-02,PL-Gamma,129,1
2024-04-01,GA02-3316-BT,FID-GA-02,PL-Gamma,130,1
2024-05-01,GA02-3316-BT,FID-GA-02,PL-Gamma,129,1
2024-06-01,GA02-3316-BT,FID-GA-02,PL-Gamma,170,1
2024-07-01,GA02-3316-BT,FID-GA-02,PL-Gamma,132,1
2024-08-01,GA02-3316-BT,FID-GA-02,PL-Gamma,129,1
2024-09-01,GA02-3316-BT,FID-GA-02,PL-Gamma,92,1
2024-10-01,GA02-3316-BT,FID-GA-02,PL-Gamma,116,1
2024-11-01,GA02-3316-BT,FID-GA-02,PL-Gamma,129,1
2024-12-01,GA02-3316-BT,FID-GA-02,PL-Gamma,120,1
2022-01-01,GA03-5053-TD,FID-GA-03,PL-Gamma,50,1
2022-02-01,GA03-5053-TD,FID-GA-03,PL-Gamma,45,1
2022-03-01,GA03-5053-TD,FID-GA-03,PL-Gamma,49,1
2022-04-01,GA03-5053-TD,FID-GA-03,PL-Gamma,54,1
2022-05-01,GA03-5053-TD,FID-GA-03,PL-Gamma,53,1
2022-06-01,GA03-5053-TD,FID-GA-03,PL-Gamma,48,1
2022-07-01,GA03-5053-TD,FID-GA-03,PL-Gamma,58,1
2022-08-01,GA03-6076-MO,FID-GA-03,PL-Gamma,59,1
2022-09-01,GA03-6076-MO,FID-GA-03,PL-Gamma,53,1
2022-10-01,GA03-6076-MO,FID-GA-03,PL-Gamma,59,1
2022-11-01,GA03-6076-MO,FID-GA-03,PL-Gamma,55,1
2022-12-01,GA03-6076-MO,FID-GA-03,PL-Gamma,49,1
2023-01-01,GA03-6076-MO,FID-GA-03,PL-Gamma,73,1
2023-02-01,GA03-6076-MO,FID-GA-03,PL-Gamma,55,1
2023-03-01,GA03-6076-MO,FID-GA-03,PL-Gamma,55,1
2023-04-01,GA03-6076-MO,FID-GA-03,PL-Gamma,66,1
2023-05-01,GA03-6076-MO,FID-GA-03,PL-Gamma,38,1
2023-06-01,GA03-6076-MO,FID-GA-03,PL-Gamma,46,1
2023-07-01,GA03-6753-GW,FID-GA-03,PL-Gamma,48,1
2023-08-01,GA03-6753-GW,FID-GA-03,PL-Gamma,55,1
2023-09-01,GA03-6753-GW,FID-GA-03,PL-Gamma,56,1
2023-10-01,GA03-6753-GW,FID-GA-03,PL-Gamma,48,1
2023-11-01,GA03-6753-GW,FID-GA-03,PL-Gamma,52,1
2023-12-01,GA03-6753-GW,FID-GA-03,PL-Gamma,53,1
2024-01-01,GA03-6753-GW,FID-GA-03,PL-Gamma,91,1
2024-02-01,GA03-6753-GW,FID-GA-03,PL-Gamma,73,1
2024-03-01,GA03-6753-GW,FID-GA-03,PL-Gamma,58,1
2024-04-01,GA03-6753-GW,FID-GA-03,PL-Gamma,59,1
2024-05-01,GA03-6753-GW,FID-GA-03,PL-Gamma,54,1
2024-06-01,GA03-6753-GW,FID-GA-03,PL-Gamma,49,1
2024-07-01,GA03-6753-GW,FID-GA-03,PL-Gamma,62,1
2024-08-01,GA03-6753-GW,FID-GA-03,PL-Gamma,56,1
2024-09-01,GA03-6753-GW,FID-GA-03,PL-Gamma,63,1
2024-10-01,GA03-6753-GW,FID-GA-03,PL-Gamma,53,1
2024-11-01,GA03-6753-GW,FID-GA-03,PL-Gamma,60,1
2024-12-01,GA03-6753-GW,FID-GA-03,PL-Gamma,67,1
2022-01-01,GA04-1397-LF,FID-GA-04,PL-Gamma,29,1
2022-02-01,GA04-1397-LF,FID-GA-04,PL-Gamma,22,1
2022-03-01,GA04-1397-LF,FID-GA-04,PL-Gamma,27,1
2022-04-01,GA04-1397-LF,FID-GA-04,PL-Gamma,25,1
2022-05-01,GA04-1397-LF,FID-GA-04,PL-Gamma,21,1
2022-06-01,GA04-1397-LF,FID-GA-04,PL-Gamma,24,1
2022-07-01,GA04-1397-LF,FID-GA-04,PL-Gamma,28,1
2022-08-01,GA04-1397-LF,FID-GA-04,PL-Gamma,28,1
2022-09-01,GA04-1397-LF,FID-GA-04,PL-Gamma,18,1
2022-10-01,GA04-1397-LF,FID-GA-04,PL-Gamma,19,1
2022-11-01,GA04-1397-LF,FID-GA-04,PL-Gamma,27,1
2022-12-01,GA04-1397-LF,FID-GA-04,PL-Gamma,19,1
2023-01-01,GA04-1397-LF,FID-GA-04,PL-Gamma,26,1
2023-02-01,GA04-1397-LF,FID-GA-04,PL-Gamma,20,1
2023-03-01,GA04-1397-LF,FID-GA-04,PL-Gamma,23,1
2023-04-01,GA04-1397-LF,FID-GA-04,PL-Gamma,22,1
2023-05-01,GA04-2889-OS,FID-GA-04,PL-Gamma,20,1
2023-06-01,GA04-2889-OS,FID-GA-04,PL-Gamma,20,1
2023-07-01,GA04-2889-OS,FID-GA-04,PL-Gamma,20,1
2023-08-01,GA04-2889-OS,FID-GA-04,PL-Gamma,19,1
2023-09-01,GA04-2889-OS,FID-GA-04,PL-Gamma,30,1
2023-10-01,GA04-2889-OS,FID-GA-04,PL-Gamma,23,1
2023-11-01,GA04-2889-OS,FID-GA-04,PL-Gamma,25,1
2023-12-01,GA04-2889-OS,FID-GA-04,PL-Gamma,20,1
2024-01-01,GA04-2889-OS,FID-GA-04,PL-Gamma,29,1
2024-02-01,GA04-2889-OS,FID-GA-04,PL-Gamma,20,1
2024-03-01,GA04-2889-OS,FID-GA-04,PL-Gamma,13,1
2024-04-01,GA04-2889-OS,FID-GA-04,PL-Gamma,17,1
2024-05-01,GA04-2889-OS,FID-GA-04,PL-Gamma,16,1
2024-06-01,GA04-2889-OS,FID-GA-04,PL-Gamma,15,1
2024-07-01,GA04-2889-OS,FID-GA-04,PL-Gamma,18,1
2024-08-01,GA04-2889-OS,FID-GA-04,PL-Gamma,26,1
2024-09-01,GA04-2889-OS,FID-GA-04,PL-Gamma,22,1
2024-10-01,GA04-2889-OS,FID-GA-04,PL-Gamma,26,1
2024-11-01,GA04-2889-OS,FID-GA-04,PL-Gamma,23,1
2024-12-01,GA04-2889-OS,FID-GA-04,PL-Gamma,25,1
2022-01-01,GA05-2633-FI,FID-GA-05,PL-Gamma,27,1
2022-02-01,GA05-2633-FI,FID-GA-05,PL-Gamma,17,1
2022-03-01,GA05-2633-FI,FID-GA-05,PL-Gamma,17,1
2022-04-01,GA05-2633-FI,FID-GA-05,PL-Gamma,21,1
2022-05-01,GA05-2633-FI,FID-GA-05,PL-Gamma,22,1
2022-06-01,GA05-2633-FI,FID-GA-05,PL-Gamma,19,1
2022-07-01,GA05-2633-FI,FID-GA-05,PL-Gamma,21,1
2022-08-01,GA05-2633-FI,FID-GA-05,PL-Gamma,23,1
2022-09-01,GA05-2633-FI,FID-GA-05,PL-Gamma,23,1
2022-10-01,GA05-2633-FI,FID-GA-05,PL-Gamma,26,1
2022-11-01,GA05-2633-FI,FID-GA-05,PL-Gamma,25,1
2022-12-01,GA05-2633-FI,FID-GA-05,PL-Gamma,18,1
2023-01-01,GA05-2633-FI,FID-GA-05,PL-Gamma,33,1
2023-02-01,GA05-2633-FI,FID-GA-05,PL-Gamma,19,1
2023-03-01,GA05-2633-FI,FID-GA-05,PL-Gamma,24,1
2023-04-01,GA05-2633-FI,FID-GA-05,PL-Gamma,21,1
2023-05-01,GA05-2633-FI,FID-GA-05,PL-Gamma,20,1
2023-06-01,GA05-2633-FI,FID-GA-05,PL-Gamma,15,1
2023-07-01,GA05-2633-FI,FID-GA-05,PL-Gamma,20,1
2023-08-01,GA05-2633-FI,FID-GA-05,PL-Gamma,16,1
2023-09-01,GA05-2633-FI,FID-GA-05,PL-Gamma,24,1
2023-10-01,GA05-2633-FI,FID-GA-05,PL-Gamma,26,1
2023-11-01,GA05-2633-FI,FID-GA-05,PL-Gamma,18,1
2023-12-01,GA05-2633-FI,FID-GA-05,PL-Gamma,22,1
2024-01-01,GA05-2633-FI,FID-GA-05,PL-Gamma,26,1
2024-02-01,GA05-2633-FI,FID-GA-05,PL-Gamma,19,1
2024-03-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,23,1
2024-04-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,21,1
2024-05-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,26,1
2024-06-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,19,1
2024-07-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,24,1
2024-08-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,21,1
2024-09-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,24,1
2024-10-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,20,1
2024-11-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,21,1
2024-12-01,GA05-6375-ZQ,FID-GA-05,PL-Gamma,21,1
2022-01-01,GA06-2065-LN,FID-GA-06,PL-Gamma,177,1
2022-02-01,GA06-2065-LN,FID-GA-06,PL-Gamma,138,1
2022-03-01,GA06-2065-LN,FID-GA-06,PL-Gamma,127,1
2022-04-01,GA06-2065-LN,FID-GA-06,PL-Gamma,173,1
2022-05-01,GA06-2065-LN,FID-GA-06,PL-Gamma,148,1
2022-06-01,GA06-2065-LN,FID-GA-06,PL-Gamma,138,1
2022-07-01,GA06-2065-LN,FID-GA-06,PL-Gamma,168,1
2022-08-01,GA06-8929-DF,FID-GA-06,PL-Gamma,99,1
2022-09-01,GA06-8929-DF,FID-GA-06,PL-Gamma,104,1
2022-10-01,GA06-8929-DF,FID-GA-06,PL-Gamma,162,1
2022-11-01,GA06-8929-DF,FID-GA-06,PL-Gamma,148,1
2022-12-01,GA06-8929-DF,FID-GA-06,PL-Gamma,153,1
2023-01-01,GA06-8929-DF,FID-GA-06,PL-Gamma,160,1
2023-02-01,GA06-8929-DF,FID-GA-06,PL-Gamma,150,1
2023-03-01,GA06-8929-DF,FID-GA-06,PL-Gamma,192,1
2023-04-01,GA06-8929-DF,FID-GA-06,PL-Gamma,169,1
2023-05-01,GA06-8929-DF,FID-GA-06,PL-Gamma,156,1
2023-06-01,GA06-8929-DF,FID-GA-06,PL-Gamma,145,1
2023-07-01,GA06-8929-DF,FID-GA-06,PL-Gamma,147,1
2023-08-01,GA06-8929-DF,FID-GA-06,PL-Gamma,112,1
2023-09-01,GA06-8929-DF,FID-GA-06,PL-Gamma,162,1
2023-10-01,GA06-8929-DF,FID-GA-06,PL-Gamma,175,1
2023-11-01,GA06-8929-DF,FID-GA-06,PL-Gamma,127,1
2023-12-01,GA06-8929-DF,FID-GA-06,PL-Gamma,146,1
2024-01-01,GA06-8929-DF,FID-GA-06,PL-Gamma,190,1
2024-02-01,GA06-8929-DF,FID-GA-06,PL-Gamma,142,1
2024-03-01,GA06-8929-DF,FID-GA-06,PL-Gamma,164,1
2024-04-01,GA06-8929-DF,FID-GA-06,PL-Gamma,121,1
2024-05-01,GA06-8929-DF,FID-GA-06,PL-Gamma,178,1
2024-06-01,GA06-8929-DF,FID-GA-06,PL-Gamma,181,1
2024-07-01,GA06-8929-DF,FID-GA-06,PL-Gamma,162,1
2024-08-01,GA06-8929-DF,FID-GA-06,PL-Gamma,117,1
2024-09-01,GA06-8929-DF,FID-GA-06,PL-Gamma,149,1
2024-10-01,GA06-8929-DF,FID-GA-06,PL-Gamma,195,1
2024-11-01,GA06-8929-DF,FID-GA-06,PL-Gamma,114,1
2024-12-01,GA06-8929-DF,FID-GA-06,PL-Gamma,165,1
2022-01-01,GA07-1042-IP,FID-GA-07,PL-Gamma,64,1
2022-02-01,GA07-1042-IP,FID-GA-07,PL-Gamma,56,1
2022-03-01,GA07-1042-IP,FID-GA-07,PL-Gamma,42,1
2022-04-01,GA07-1042-IP,FID-GA-07,PL-Gamma,64,1
2022-05-01,GA07-1042-IP,FID-GA-07,PL-Gamma,50,1
2022-06-01,GA07-1042-IP,FID-GA-07,PL-Gamma,53,1
2022-07-01,GA07-1042-IP,FID-GA-07,PL-Gamma,58,1
2022-08-01,GA07-8511-FF,FID-GA-07,PL-Gamma,47,1
2022-09-01,GA07-8511-FF,FID-GA-07,PL-Gamma,62,1
2022-10-01,GA07-8511-FF,FID-GA-07,PL-Gamma,69,1
2022-11-01,GA07-8511-FF,FID-GA-07,PL-Gamma,64,1
2022-12-01,GA07-8511-FF,FID-GA-07,PL-Gamma,51,1
